Central,Recurso,Punto_de_medición,X_coord,Y_coord,Frecuencia ,Norma_tabla,Parámetro,Fecha,Medición,Observación
Mazar,Suelo ,Central_entrada por_san_pablo_p1,766056,9713334,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,pH,19/03/2018 10:04,5.91,
Mazar,Suelo ,Central_entrada por_san_pablo_p1,766056,9713334,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Cromo hexavalente,19/03/2018 10:04,0.01,
Mazar,Suelo ,Central_entrada por_san_pablo_p1,766056,9713334,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Cobre,19/03/2018 10:04,75.31,
Mazar,Suelo ,Central_entrada por_san_pablo_p1,766056,9713334,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Níquel,19/03/2018 10:04,6.39,
Mazar,Suelo ,Central_entrada por_san_pablo_p1,766056,9713334,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Plomo,19/03/2018 10:04,73.8,
Mazar,Suelo ,Central_entrada por_san_pablo_p1,766056,9713334,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Vanadio,19/03/2018 10:04,33.25,
Mazar,Suelo ,Central_entrada por_san_pablo_p1,766056,9713334,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Aceites y grasas,19/03/2018 10:04,1355.8,
Mazar,Suelo ,Central_entrada por_san_pablo_p1,766056,9713334,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Hidrocarburos_aromáticos_policiclicos,19/03/2018 10:04,0.02,
Mazar,Suelo ,Central_entrada por_san_pablo_p1,766056,9713334,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Bifenilos policlorados pcbs,19/03/2018 10:04,0.001,
Mazar,Suelo ,Central_entrada por_san_pablo_p1,766056,9713334,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Benceno,19/03/2018 10:04,0.01,
Mazar,Suelo ,Central_entrada por_san_pablo_p1,766056,9713334,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Etilbenceno,19/03/2018 10:04,0.01,
Mazar,Suelo ,Central_entrada por_san_pablo_p1,766056,9713334,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Tolueno,19/03/2018 10:04,0.01,
Mazar,Suelo ,Central_entrada por_san_pablo_p1,766056,9713334,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Xileno,19/03/2018 10:04,0.01,
Mazar,Suelo ,Central_entrada por_san_pablo_p1,766056,9713334,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Clorobenceno,19/03/2018 10:04,0.02,
Mazar,Suelo ,Central_entrada por_san_pablo_p1,766056,9713334,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Estireno,19/03/2018 10:04,0.02,
Mazar,Suelo ,Central_entrada por_san_pablo_p2_parte_alta ,766054,9713367,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,pH,19/03/2018 10:12,7.05,
Mazar,Suelo ,Central_entrada por_san_pablo_p2_parte_alta ,766054,9713367,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Cromo hexavalente,19/03/2018 10:12,0.01,
Mazar,Suelo ,Central_entrada por_san_pablo_p2_parte_alta ,766054,9713367,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Cobre,19/03/2018 10:12,86.49,
Mazar,Suelo ,Central_entrada por_san_pablo_p2_parte_alta ,766054,9713367,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Níquel,19/03/2018 10:12,23.44,
Mazar,Suelo ,Central_entrada por_san_pablo_p2_parte_alta ,766054,9713367,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Plomo,19/03/2018 10:12,25.9,
Mazar,Suelo ,Central_entrada por_san_pablo_p2_parte_alta ,766054,9713367,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Vanadio,19/03/2018 10:12,85.72,
Mazar,Suelo ,Central_entrada por_san_pablo_p2_parte_alta ,766054,9713367,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Aceites y grasas,19/03/2018 10:12,2571,
Mazar,Suelo ,Central_entrada por_san_pablo_p2_parte_alta ,766054,9713367,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Hidrocarburos_aromáticos_policiclicos,19/03/2018 10:12,0.03,
Mazar,Suelo ,Central_entrada por_san_pablo_p2_parte_alta ,766054,9713367,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Bifenilos policlorados pcbs,19/03/2018 10:12,0.001,
Mazar,Suelo ,Central_entrada por_san_pablo_p2_parte_alta ,766054,9713367,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Benceno,19/03/2018 10:12,0.01,
Mazar,Suelo ,Central_entrada por_san_pablo_p2_parte_alta ,766054,9713367,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Etilbenceno,19/03/2018 10:12,0.01,
Mazar,Suelo ,Central_entrada por_san_pablo_p2_parte_alta ,766054,9713367,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Tolueno,19/03/2018 10:12,0.01,
Mazar,Suelo ,Central_entrada por_san_pablo_p2_parte_alta ,766054,9713367,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Xileno,19/03/2018 10:12,0.01,
Mazar,Suelo ,Central_entrada por_san_pablo_p2_parte_alta ,766054,9713367,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Clorobenceno,19/03/2018 10:12,0.02,
Mazar,Suelo ,Central_entrada por_san_pablo_p2_parte_alta ,766054,9713367,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Estireno,19/03/2018 10:12,0.02,
Mazar,Suelo ,Bodega_sector almacenamiento_de_aceites                                                                                                                                                                                         ,765158,9713223,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,pH,19/03/2018 9:54,8.9,
Mazar,Suelo ,Bodega_sector almacenamiento_de_aceites                                                                                                                                                                                         ,765158,9713223,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Cromo hexavalente,19/03/2018 9:54,0.01,
Mazar,Suelo ,Bodega_sector almacenamiento_de_aceites                                                                                                                                                                                         ,765158,9713223,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Cobre,19/03/2018 9:54,77501,
Mazar,Suelo ,Bodega_sector almacenamiento_de_aceites                                                                                                                                                                                         ,765158,9713223,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Níquel,19/03/2018 9:54,5937,
Mazar,Suelo ,Bodega_sector almacenamiento_de_aceites                                                                                                                                                                                         ,765158,9713223,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Plomo,19/03/2018 9:54,11.2,
Mazar,Suelo ,Bodega_sector almacenamiento_de_aceites                                                                                                                                                                                         ,765158,9713223,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Vanadio,19/03/2018 9:54,26281,
Mazar,Suelo ,Bodega_sector almacenamiento_de_aceites                                                                                                                                                                                         ,765158,9713223,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Aceites y grasas,19/03/2018 9:54,961.9,
Mazar,Suelo ,Bodega_sector almacenamiento_de_aceites                                                                                                                                                                                         ,765158,9713223,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Hidrocarburos_aromáticos_policiclicos,19/03/2018 9:54,0.03,
Mazar,Suelo ,Bodega_sector almacenamiento_de_aceites                                                                                                                                                                                         ,765158,9713223,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Bifenilos policlorados pcbs,19/03/2018 9:54,0.001,
Mazar,Suelo ,Bodega_sector almacenamiento_de_aceites                                                                                                                                                                                         ,765158,9713223,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Benceno,19/03/2018 9:54,0.01,
Mazar,Suelo ,Bodega_sector almacenamiento_de_aceites                                                                                                                                                                                         ,765158,9713223,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Etilbenceno,19/03/2018 9:54,0.01,
Mazar,Suelo ,Bodega_sector almacenamiento_de_aceites                                                                                                                                                                                         ,765158,9713223,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Tolueno,19/03/2018 9:54,0.01,
Mazar,Suelo ,Bodega_sector almacenamiento_de_aceites                                                                                                                                                                                         ,765158,9713223,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Xileno,19/03/2018 9:54,0.01,
Mazar,Suelo ,Bodega_sector almacenamiento_de_aceites                                                                                                                                                                                         ,765158,9713223,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Clorobenceno,19/03/2018 9:54,0.02,
Mazar,Suelo ,Bodega_sector almacenamiento_de_aceites                                                                                                                                                                                         ,765158,9713223,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Estireno,19/03/2018 9:54,0.02,
Mazar,Suelo ,Escombrera_llavircay_sector_garita                     ,765466,9713769,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,pH,19/03/2018 9:30,8.31,
Mazar,Suelo ,Escombrera_llavircay_sector_garita                     ,765466,9713769,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Cromo hexavalente,19/03/2018 9:30,0.01,
Mazar,Suelo ,Escombrera_llavircay_sector_garita                     ,765466,9713769,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Cobre,19/03/2018 9:30,94447,
Mazar,Suelo ,Escombrera_llavircay_sector_garita                     ,765466,9713769,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Níquel,19/03/2018 9:30,8964,
Mazar,Suelo ,Escombrera_llavircay_sector_garita                     ,765466,9713769,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Plomo,19/03/2018 9:30,3.1,
Mazar,Suelo ,Escombrera_llavircay_sector_garita                     ,765466,9713769,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Vanadio,19/03/2018 9:30,50919,
Mazar,Suelo ,Escombrera_llavircay_sector_garita                     ,765466,9713769,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Aceites y grasas,19/03/2018 9:30,2338.4,
Mazar,Suelo ,Escombrera_llavircay_sector_garita                     ,765466,9713769,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Hidrocarburos_aromáticos_policiclicos,19/03/2018 9:30,0.07,
Mazar,Suelo ,Escombrera_llavircay_sector_garita                     ,765466,9713769,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Bifenilos policlorados pcbs,19/03/2018 9:30,0.001,
Mazar,Suelo ,Escombrera_llavircay_sector_garita                     ,765466,9713769,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Benceno,19/03/2018 9:30,0.01,
Mazar,Suelo ,Escombrera_llavircay_sector_garita                     ,765466,9713769,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Etilbenceno,19/03/2018 9:30,0.01,
Mazar,Suelo ,Escombrera_llavircay_sector_garita                     ,765466,9713769,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Tolueno,19/03/2018 9:30,0.01,
Mazar,Suelo ,Escombrera_llavircay_sector_garita                     ,765466,9713769,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Xileno,19/03/2018 9:30,0.01,
Mazar,Suelo ,Escombrera_llavircay_sector_garita                     ,765466,9713769,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Clorobenceno,19/03/2018 9:30,0.02,
Mazar,Suelo ,Escombrera_llavircay_sector_garita                     ,765466,9713769,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Estireno,19/03/2018 9:30,0.02,
Mazar,Suelo ,Escombrera_p1                                                                                                                                                                                                                              ,764196,9713632,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,pH,27/12/2018 0:00,7,
Mazar,Suelo ,Escombrera_p1                                                                                                                                                                                                                              ,764196,9713632,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Cromo hexavalente,27/12/2018 0:00,0.4,
Mazar,Suelo ,Escombrera_p1                                                                                                                                                                                                                              ,764196,9713632,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Cobre,27/12/2018 0:00,87,
Mazar,Suelo ,Escombrera_p1                                                                                                                                                                                                                              ,764196,9713632,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Níquel,27/12/2018 0:00,24.7,
Mazar,Suelo ,Escombrera_p1                                                                                                                                                                                                                              ,764196,9713632,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Plomo,27/12/2018 0:00,19,
Mazar,Suelo ,Escombrera_p1                                                                                                                                                                                                                              ,764196,9713632,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Vanadio,27/12/2018 0:00,86308,
Mazar,Suelo ,Escombrera_p1                                                                                                                                                                                                                              ,764196,9713632,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Aceites y grasas,27/12/2018 0:00,25.9,
Mazar,Suelo ,Escombrera_p1                                                                                                                                                                                                                              ,764196,9713632,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Hidrocarburos_aromáticos_policiclicos,27/12/2018 0:00,0.05,
Mazar,Suelo ,Escombrera_p1                                                                                                                                                                                                                              ,764196,9713632,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Bifenilos policlorados pcbs,27/12/2018 0:00,0.1,
Mazar,Suelo ,Escombrera_p2                                                                                                                                                                                                                          ,764341,9713319,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,pH,27/12/2018 0:00,7.5,
Mazar,Suelo ,Escombrera_p2                                                                                                                                                                                                                          ,764341,9713319,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Cromo hexavalente,27/12/2018 0:00,0.4,
Mazar,Suelo ,Escombrera_p2                                                                                                                                                                                                                          ,764341,9713319,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Cobre,27/12/2018 0:00,87.1,
Mazar,Suelo ,Escombrera_p2                                                                                                                                                                                                                          ,764341,9713319,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Níquel,27/12/2018 0:00,16.8,
Mazar,Suelo ,Escombrera_p2                                                                                                                                                                                                                          ,764341,9713319,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Plomo,27/12/2018 0:00,29,
Mazar,Suelo ,Escombrera_p2                                                                                                                                                                                                                          ,764341,9713319,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Vanadio,27/12/2018 0:00,44.17,
Mazar,Suelo ,Escombrera_p2                                                                                                                                                                                                                          ,764341,9713319,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Aceites y grasas,27/12/2018 0:00,3,
Mazar,Suelo ,Escombrera_p2                                                                                                                                                                                                                          ,764341,9713319,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Hidrocarburos_aromáticos_policiclicos,27/12/2018 0:00,0.05,
Mazar,Suelo ,Escombrera_p2                                                                                                                                                                                                                          ,764341,9713319,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Bifenilos policlorados pcbs,27/12/2018 0:00,0.1,
Mazar,Suelo ,Parte_posterior_gasolinera,766027,9713390,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,pH,27/12/2018 0:00,6.7,
Mazar,Suelo ,Parte_posterior_gasolinera,766027,9713390,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Cromo hexavalente,27/12/2018 0:00,0.4,
Mazar,Suelo ,Parte_posterior_gasolinera,766027,9713390,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Cobre,27/12/2018 0:00,23.9,
Mazar,Suelo ,Parte_posterior_gasolinera,766027,9713390,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Níquel,27/12/2018 0:00,17.9,
Mazar,Suelo ,Parte_posterior_gasolinera,766027,9713390,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Plomo,27/12/2018 0:00,19,
Mazar,Suelo ,Parte_posterior_gasolinera,766027,9713390,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Vanadio,27/12/2018 0:00,29.13,
Mazar,Suelo ,Parte_posterior_gasolinera,766027,9713390,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Aceites y grasas,27/12/2018 0:00,3,
Mazar,Suelo ,Parte_posterior_gasolinera,766027,9713390,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Hidrocarburos_aromáticos_policiclicos,27/12/2018 0:00,0.04,
Mazar,Suelo ,Parte_posterior_gasolinera,766027,9713390,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Bifenilos policlorados pcbs,27/12/2018 0:00,0.1,
Mazar,Suelo ,Parte_lateral_gasolinera         ,766022,9713389,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,pH,27/12/2018 0:00,7.5,
Mazar,Suelo ,Parte_lateral_gasolinera         ,766022,9713389,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Cromo hexavalente,27/12/2018 0:00,0.4,
Mazar,Suelo ,Parte_lateral_gasolinera         ,766022,9713389,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Cobre,27/12/2018 0:00,71.3,
Mazar,Suelo ,Parte_lateral_gasolinera         ,766022,9713389,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Níquel,27/12/2018 0:00,20.9,
Mazar,Suelo ,Parte_lateral_gasolinera         ,766022,9713389,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Plomo,27/12/2018 0:00,24.2,
Mazar,Suelo ,Parte_lateral_gasolinera         ,766022,9713389,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Vanadio,27/12/2018 0:00,39689,
Mazar,Suelo ,Parte_lateral_gasolinera         ,766022,9713389,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Aceites y grasas,27/12/2018 0:00,22,
Mazar,Suelo ,Parte_lateral_gasolinera         ,766022,9713389,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Hidrocarburos_aromáticos_policiclicos,27/12/2018 0:00,0.07,
Mazar,Suelo ,Parte_lateral_gasolinera         ,766022,9713389,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Bifenilos policlorados pcbs,27/12/2018 0:00,0.1,
Mazar,Suelo ,Parte_alta 1_gasolinera                                                                                                                                                                                                                                ,766056,9713334,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,pH,27/12/2018 0:00,7.7,
Mazar,Suelo ,Parte_alta 1_gasolinera                                                                                                                                                                                                                                ,766056,9713334,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Cromo hexavalente,27/12/2018 0:00,0.6,
Mazar,Suelo ,Parte_alta 1_gasolinera                                                                                                                                                                                                                                ,766056,9713334,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Cobre,27/12/2018 0:00,58.7,
Mazar,Suelo ,Parte_alta 1_gasolinera                                                                                                                                                                                                                                ,766056,9713334,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Níquel,27/12/2018 0:00,15,
Mazar,Suelo ,Parte_alta 1_gasolinera                                                                                                                                                                                                                                ,766056,9713334,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Plomo,27/12/2018 0:00,19,
Mazar,Suelo ,Parte_alta 1_gasolinera                                                                                                                                                                                                                                ,766056,9713334,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Vanadio,27/12/2018 0:00,34397,
Mazar,Suelo ,Parte_alta 1_gasolinera                                                                                                                                                                                                                                ,766056,9713334,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Aceites y grasas,27/12/2018 0:00,304.6,
Mazar,Suelo ,Parte_alta 1_gasolinera                                                                                                                                                                                                                                ,766056,9713334,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Hidrocarburos_aromáticos_policiclicos,27/12/2018 0:00,0.4,
Mazar,Suelo ,Parte_alta 1_gasolinera                                                                                                                                                                                                                                ,766056,9713334,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Bifenilos policlorados pcbs,27/12/2018 0:00,0.1,
Mazar,Suelo ,Parte_alta 2_gasolinera                            ,766054,9713367,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,pH,27/12/2018 0:00,7.2,
Mazar,Suelo ,Parte_alta 2_gasolinera                            ,766054,9713367,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Cromo hexavalente,27/12/2018 0:00,0.4,
Mazar,Suelo ,Parte_alta 2_gasolinera                            ,766054,9713367,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Cobre,27/12/2018 0:00,99.9,
Mazar,Suelo ,Parte_alta 2_gasolinera                            ,766054,9713367,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Níquel,27/12/2018 0:00,15,
Mazar,Suelo ,Parte_alta 2_gasolinera                            ,766054,9713367,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Plomo,27/12/2018 0:00,19,
Mazar,Suelo ,Parte_alta 2_gasolinera                            ,766054,9713367,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Vanadio,27/12/2018 0:00,62487,
Mazar,Suelo ,Parte_alta 2_gasolinera                            ,766054,9713367,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Aceites y grasas,27/12/2018 0:00,319.4,
Mazar,Suelo ,Parte_alta 2_gasolinera                            ,766054,9713367,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Hidrocarburos_aromáticos_policiclicos,27/12/2018 0:00,0.33,
Mazar,Suelo ,Parte_alta 2_gasolinera                            ,766054,9713367,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Bifenilos policlorados pcbs,27/12/2018 0:00,0.1,
Mazar,Suelo ,Gasolinera_p1                                                                                                                                                                                                                                           ,766033,9713386,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,pH,27/12/2018 0:00,7,
Mazar,Suelo ,Gasolinera_p1                                                                                                                                                                                                                                           ,766033,9713386,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Cromo hexavalente,27/12/2018 0:00,0.4,
Mazar,Suelo ,Gasolinera_p1                                                                                                                                                                                                                                           ,766033,9713386,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Cobre,27/12/2018 0:00,143.4,
Mazar,Suelo ,Gasolinera_p1                                                                                                                                                                                                                                           ,766033,9713386,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Níquel,27/12/2018 0:00,15,
Mazar,Suelo ,Gasolinera_p1                                                                                                                                                                                                                                           ,766033,9713386,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Plomo,27/12/2018 0:00,19,
Mazar,Suelo ,Gasolinera_p1                                                                                                                                                                                                                                           ,766033,9713386,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Vanadio,27/12/2018 0:00,24896,
Mazar,Suelo ,Gasolinera_p1                                                                                                                                                                                                                                           ,766033,9713386,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Aceites y grasas,27/12/2018 0:00,36.1,
Mazar,Suelo ,Gasolinera_p1                                                                                                                                                                                                                                           ,766033,9713386,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Hidrocarburos_aromáticos_policiclicos,27/12/2018 0:00,0.06,
Mazar,Suelo ,Gasolinera_p1                                                                                                                                                                                                                                           ,766033,9713386,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Bifenilos policlorados pcbs,27/12/2018 0:00,0.1,
Mazar,Suelo ,Escombrera_llavircay                                                                                                                                                                                                                                   ,765466,9713769,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,pH,27/12/2018 0:00,7.2,
Mazar,Suelo ,Escombrera_llavircay                                                                                                                                                                                                                                   ,765466,9713769,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Cromo hexavalente,27/12/2018 0:00,0.4,
Mazar,Suelo ,Escombrera_llavircay                                                                                                                                                                                                                                   ,765466,9713769,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Cobre,27/12/2018 0:00,78.9,
Mazar,Suelo ,Escombrera_llavircay                                                                                                                                                                                                                                   ,765466,9713769,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Níquel,27/12/2018 0:00,15,
Mazar,Suelo ,Escombrera_llavircay                                                                                                                                                                                                                                   ,765466,9713769,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Plomo,27/12/2018 0:00,19,
Mazar,Suelo ,Escombrera_llavircay                                                                                                                                                                                                                                   ,765466,9713769,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Vanadio,27/12/2018 0:00,69836,
Mazar,Suelo ,Escombrera_llavircay                                                                                                                                                                                                                                   ,765466,9713769,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Aceites y grasas,27/12/2018 0:00,81.9,
Mazar,Suelo ,Escombrera_llavircay                                                                                                                                                                                                                                   ,765466,9713769,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Hidrocarburos_aromáticos_policiclicos,27/12/2018 0:00,0.1,
Mazar,Suelo ,Escombrera_llavircay                                                                                                                                                                                                                                   ,765466,9713769,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Bifenilos policlorados pcbs,27/12/2018 0:00,0.1,
Mazar,Suelo ,Bodega_p1                                                                                                                                                                                                                                  ,765158,9713223,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,pH,27/12/2018 0:00,7.4,
Mazar,Suelo ,Bodega_p1                                                                                                                                                                                                                                  ,765158,9713223,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Cromo hexavalente,27/12/2018 0:00,0.4,
Mazar,Suelo ,Bodega_p1                                                                                                                                                                                                                                  ,765158,9713223,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Cobre,27/12/2018 0:00,80.6,
Mazar,Suelo ,Bodega_p1                                                                                                                                                                                                                                  ,765158,9713223,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Níquel,27/12/2018 0:00,18.4,
Mazar,Suelo ,Bodega_p1                                                                                                                                                                                                                                  ,765158,9713223,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Plomo,27/12/2018 0:00,19,
Mazar,Suelo ,Bodega_p1                                                                                                                                                                                                                                  ,765158,9713223,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Vanadio,27/12/2018 0:00,41735,
Mazar,Suelo ,Bodega_p1                                                                                                                                                                                                                                  ,765158,9713223,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Aceites y grasas,27/12/2018 0:00,75.6,
Mazar,Suelo ,Bodega_p1                                                                                                                                                                                                                                  ,765158,9713223,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Hidrocarburos_aromáticos_policiclicos,27/12/2018 0:00,0.07,
Mazar,Suelo ,Bodega_p1                                                                                                                                                                                                                                  ,765158,9713223,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Bifenilos policlorados pcbs,27/12/2018 0:00,0.1,
Mazar,Suelo ,Bodega_p2                                                                                          ,765201,9713240,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,pH,27/12/2018 0:00,7.7,
Mazar,Suelo ,Bodega_p2                                                                                          ,765201,9713240,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Cromo hexavalente,27/12/2018 0:00,0.4,
Mazar,Suelo ,Bodega_p2                                                                                          ,765201,9713240,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Cobre,27/12/2018 0:00,56,
Mazar,Suelo ,Bodega_p2                                                                                          ,765201,9713240,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Níquel,27/12/2018 0:00,23.1,
Mazar,Suelo ,Bodega_p2                                                                                          ,765201,9713240,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Plomo,27/12/2018 0:00,19,
